celestialID,temperature,spectralClass,luminosity,age,life,orbitRadius,eccentricity,massDust,massGas,fragmented,density,surfaceGravity,escapeVelocity,orbitPeriod,rotationRate,locked,pressure,radius,mass
40312005,4901.0,K0 V,0.01819,1.292e+17,5.442e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,118200000,0
40312024,6172.0,F8 V,0.8406,9.7e+16,2.118e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,506800000,0
40312082,3935.0,K6 V,0.0667,3.911e+17,1.135e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,351200000,0
40312153,5882.0,G1 VI,0.1006,1.872e+17,2.853e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,193000000,0
40312180,5607.0,G3 VI,0.01346,7.03e+16,3.298e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,77670000,0
40312187,4253.0,K4 V,0.07759,5.76e+17,9.215e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,324200000,0
40312263,5770.0,G2 V,0.2447,1.26e+17,3.0e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,312800000,0
40312301,3266.0,M1 V,0.01609,1.438e+17,1.895e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,250400000,0
40312345,4292.0,K4 V,0.07835,3.958e+17,8.694e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,320000000,0
40312415,3955.0,K6 V,0.06462,6.321e+17,1.156e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,342100000,0
40312478,2119.0,M8 V,0.02153,2.308e+18,2.909e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,688000000,0
40312559,6135.0,F9 V,0.7664,4.997e+16,2.342e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,489700000,0
40312674,2394.0,M6 V,0.02571,2.035e+18,2.563e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,589000000,0
40312744,5401.0,G5 V,0.1763,2.065e+17,3.733e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,303100000,0
40312807,4421.0,K3 V,0.03431,2.94e+17,8.23e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,199600000,0
40312842,4996.0,K0 V,0.04614,5.346e+16,5.762e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,181200000,0
40312874,3962.0,K6 V,0.1636,3.128e+17,1.179e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,542400000,0
40313003,7314.0,F1 VI,0.2644,3.3e+16,1.062e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,202400000,0
40313030,7305.0,F1 V,1.692,2.175e+16,1.081e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,513100000,0
40313080,4624.0,K2 V,0.2321,3.188e+17,7.259e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,474400000,0
40313182,4796.0,K1 V,0.04031,2.328e+17,6.09e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,183800000,0
40313206,5845.0,G1 VI,0.04031,6.698e+16,2.825e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,123700000,0
40313222,3313.0,M0 V,0.01796,5.076e+17,1.805e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,257100000,0
40313286,2788.0,M4 V,0.01224,6.68e+17,2.3e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,299800000,0
40313344,4686.0,K1 IV,4.147,2.159e+17,6.407e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1952000000,0
40313457,6477.0,F6 VI,0.4043,7.72e+16,1.752e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,319100000,0
40313495,5408.0,G5 V,1.107,2.322e+17,3.834e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,757700000,0
40313557,4240.0,K4 V,0.03105,9.111e+16,9.228e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,206400000,0
40313593,4006.0,K6 V,0.02689,1.685e+17,1.131e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,215100000,0
40313634,5085.0,G9 V,0.8147,1.393e+17,5.159e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,735100000,0
40313754,3039.0,M2 V,0.0153,1.494e+18,2.047e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,281900000,0
40313817,4577.0,K2 V,0.09993,1.916e+17,7.187e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,317700000,0
40313870,4808.0,K1 V,0.04229,9.852e+16,6.352e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,187300000,0
40313901,6363.0,F7 V,2.37,8.804e+16,1.946e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,800700000,0
40314011,4915.0,K0 V,0.04685,1.494e+17,5.775e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,188700000,0
40314029,5557.0,G4 V,0.5079,2.068e+17,3.569e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,485900000,0
40314144,4235.0,K4 V,0.1975,5.568e+17,9.266e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,521600000,0
40314217,4601.0,K2 V,0.09507,5.802e+17,7.205e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,306700000,0
40314274,5394.0,G5 VI,0.07115,3.383e+17,3.869e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,193100000,0
40314299,3002.0,M2 V,0.01485,8.74e+17,1.995e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,284700000,0
40314357,5434.0,G5 V,0.1795,2.958e+17,3.851e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,302100000,0
40314403,3711.0,K8 V,0.05446,7.93e+16,1.482e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,356900000,0
40314493,4286.0,K4 V,0.03285,8.564e+17,9.037e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,207700000,0
40314534,3121.0,M2 V,0.0148,9.54e+17,2.004e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,262900000,0
40314596,3725.0,K8 V,0.1423,2.588e+17,1.476e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,572500000,0
40314699,3894.0,K7 V,0.0232,9.65e+17,1.331e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,211400000,0
40314733,2577.0,M5 V,0.01196,8.137e+17,2.413e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,346800000,0
40314792,3946.0,K6 V,0.0254,1.737e+17,1.163e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,215500000,0
40314834,5079.0,G9 V,0.125,9.102e+16,5.119e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,288600000,0
40314898,6214.0,F8 V,0.876,1.481e+17,2.116e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,510300000,0
40314991,2976.0,M2 V,0.01472,6.274e+17,2.023e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,288400000,0
40315067,5248.0,G7 VI,0.0625,1.827e+17,4.48e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,191100000,0
40315098,3978.0,K6 V,0.02535,8.802e+17,1.147e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,211800000,0
40315130,5885.0,G1 VI,0.1075,1.915e+17,2.746e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,199300000,0
40315169,3557.0,K9 V,0.1235,1.313e+18,1.593e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,584800000,0
40315227,5667.0,G3 V,1.351,1.093e+17,3.313e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,762000000,0
40315283,6278.0,F7 V,2.373,8.738e+16,1.992e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,822800000,0
40315332,6689.0,F5 V,7.214,6.176e+16,1.633e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1264000000,0
40315405,6811.0,F4 VI,0.5244,1.314e+17,1.432e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,328700000,0
40315485,4170.0,K5 V,0.1755,8.995e+17,9.746e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,507300000,0
40315574,4001.0,K6 V,0.01047,7.915e+17,1.167e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,134600000,0
40315604,3892.0,K7 V,0.0593,9.22e+17,1.275e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,338500000,0
40315661,5439.0,G5 V,0.4648,3.257e+17,3.691e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,485200000,0
40315739,7299.0,F1 VI,0.2574,3.687e+16,1.063e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,200500000,0
40315766,6153.0,F8 V,5.611,9.126e+16,2.138e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1317000000,0
40315847,5122.0,G8 V,0.1394,4.045e+17,4.687e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,299600000,0
40315903,3825.0,K7 V,0.06136,4.201e+17,1.248e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,356500000,0
40315969,3438.0,M0 V,0.04459,1.331e+18,1.768e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,376200000,0
40316068,7278.0,F1 V,4.135,4.532e+16,1.101e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,808300000,0
40316155,5061.0,G9 V,0.7661,5.37e+16,5.212e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,719400000,0
40316277,4777.0,K1 V,0.1019,2.132e+17,6.104e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,294500000,0
40316340,3505.0,K9 V,0.1302,6.35e+17,1.687e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,618300000,0
40316463,3542.0,K9 V,0.05228,3.778e+17,1.634e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,383600000,0
40316536,3005.0,M2 V,0.01499,1.308e+18,2.01e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,285400000,0
40316617,4673.0,K1 V,0.04341,2.193e+17,6.352e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,200900000,0
40316649,5564.0,G4 V,0.52,3.75e+16,3.468e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,490400000,0
40316724,4773.0,K1 V,0.1038,4.524e+17,6.268e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,297900000,0
40316791,4217.0,K4 V,0.08093,2.656e+17,9.234e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,336800000,0
40316875,5529.0,G4 VI,0.0806,8.442e+16,3.456e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,195500000,0
40316907,4734.0,K1 V,0.273,5.629e+17,6.257e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,490900000,0
40316970,3159.0,M1 V,0.01676,7.859e+17,1.879e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,273200000,0
40317021,6449.0,F6 VI,0.06632,1.616e+17,1.815e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,130400000,0
40317040,5118.0,G8 V,0.3579,1.891e+17,4.683e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,480800000,0
40317084,3628.0,K8 V,0.1389,7.467e+17,1.496e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,596200000,0
40317134,5956.0,G0 V,0.7355,1.777e+17,2.594e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,508900000,0
40317215,3918.0,K6 V,0.0648,6.259e+17,1.113e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,349100000,0
40317261,6226.0,F8 VI,0.3321,9.434e+16,2.147e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,313000000,0
40317329,3665.0,K8 V,0.05626,2.592e+17,1.404e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,371700000,0
40317440,5675.0,G3 V,0.5379,1.632e+17,3.265e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,479500000,0
40317516,3594.0,K9 V,0.05167,1.042e+18,1.591e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,370500000,0
40317632,2692.0,M4 V,0.01264,2.011e+18,2.266e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,326700000,0
40317742,4682.0,K1 V,0.04262,5.812e+17,6.185e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,198300000,0
40317768,6606.0,F5 VI,0.1892,1.2e+17,1.62e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,209900000,0
40317798,4483.0,K3 IV,0.5281,6.888e+17,7.875e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,761200000,0
40317893,3438.0,M0 V,0.01874,3.134e+17,1.772e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,243800000,0
40317954,5008.0,G9 V,0.3071,5.824e+16,4.995e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,465200000,0
40318017,7231.0,F1 VI,0.6538,6.458e+16,1.06e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,325600000,0
40318077,6629.0,F5 V,2.945,1.209e+17,1.618e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,822100000,0
40318157,4603.0,K2 V,0.237,2.416e+17,6.866e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,483900000,0
40318237,2686.0,M4 V,0.03243,2.089e+18,2.306e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,525600000,0
40318284,5906.0,G0 V,0.7231,8.045e+16,2.644e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,513300000,0
40318373,2778.0,M4 V,0.03123,1.647e+18,2.237e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,482000000,0
40318459,3978.0,K6 V,0.06449,8.407e+16,1.147e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,337900000,0
40318524,4485.0,K3 V,0.08713,5.932e+17,7.9e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,309000000,0
40318594,5630.0,G3 VI,0.08612,2.01e+17,3.205e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,194900000,0
40318635,5320.0,G6 VI,0.01084,3.745e+17,4.065e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,77460000,0
40318654,2693.0,M4 V,0.03094,1.8e+18,2.303e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,510500000,0
40318709,6550.0,F6 V,6.368,8.615e+16,1.728e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1238000000,0
40318798,5255.0,G7 V,0.1534,1.866e+17,4.378e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,298600000,0
40318858,5099.0,G8 V,0.3331,1.7e+17,4.831e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,467500000,0
40318963,4422.0,K3 V,0.2112,2.573e+17,8.114e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,495000000,0
40319046,5052.0,G9 V,0.3056,2.141e+17,4.995e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,456100000,0
40319115,5239.0,G7 V,0.1582,3.758e+17,4.384e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,305000000,0
40319175,3212.0,M1 V,0.01648,1.65e+18,1.94e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,262000000,0
40319244,5274.0,G7 VI,0.05937,1.343e+17,4.291e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,184400000,0
40319262,3696.0,K8 V,0.02237,2.421e+17,1.422e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,230500000,0
40319316,2971.0,M2 V,0.01549,1.53e+17,1.999e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,296900000,0
40319410,4239.0,K4 V,0.03272,2.159e+17,9.278e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,211900000,0
40319440,3738.0,K8 V,0.02113,1.165e+18,1.493e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,219100000,0
40319483,3927.0,K6 V,0.01078,6.181e+16,1.156e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,141800000,0
40319503,6780.0,F4 IV,7.593,5.235e+16,1.441e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1262000000,0
40319583,5714.0,G2 VI,0.03713,9.958e+16,3.062e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,124300000,0
40319604,6191.0,F8 V,0.8769,1.552e+17,2.078e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,514400000,0
40319689,4374.0,K3 V,0.03498,2.822e+17,7.872e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,205800000,0
40319719,7409.0,F0 V,4.612,4.115e+16,9.753e+16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,823800000,0
40319793,6679.0,F5 VI,0.02919,1.031e+16,1.626e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,80620000,0
40319813,4219.0,K4 V,0.03151,6.548e+17,8.99e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,209900000,0
40319867,5802.0,G1 VI,0.1046,3.909e+16,2.78e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,202300000,0
40319895,5214.0,G7 VI,0.05759,1.586e+17,4.414e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,185800000,0
40319920,5201.0,G7 IV,5.924,1.638e+17,4.351e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1895000000,0
40319961,2924.0,M3 V,0.01406,9.871e+17,2.128e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,292000000,0
40320041,5099.0,G8 VI,0.02243,3.563e+17,4.842e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,121300000,0
40320061,2471.0,M6 V,0.0103,1.882e+18,2.546e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,349800000,0
40320131,5243.0,G7 VI,0.02479,2.2e+17,4.519e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,120600000,0
40320150,3320.0,M0 V,0.04623,1.213e+18,1.827e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,410700000,0
40320197,6276.0,F7 V,0.9618,9.809e+16,1.957e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,524300000,0
40320268,5504.0,G4 V,0.2054,3.092e+17,3.577e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,315000000,0
40320334,5319.0,G6 V,0.4028,1.457e+17,4.127e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,472400000,0
40320468,3078.0,M2 V,0.03853,8.185e+17,2.057e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,436300000,0
40320563,7086.0,F2 VI,0.6246,1.204e+16,1.176e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,331400000,0
40320611,5756.0,G2 V,0.623,8.285e+16,2.971e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,501500000,0
40320698,5459.0,G5 V,0.185,2.616e+17,3.794e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,303800000,0
40320752,3811.0,K7 V,0.05756,3.433e+17,1.307e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,347900000,0
40320819,7433.0,F0 VI,0.7383,3.384e+16,9.907e+16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,327400000,0
40320864,3403.0,M0 V,0.01787,3.951e+17,1.791e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,243000000,0
40320926,4492.0,K3 V,0.03412,4.076e+16,8.093e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,192800000,0
40320963,4243.0,K4 V,0.01261,6.703e+17,8.751e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,131400000,0
40320983,3900.0,K6 V,0.02596,9.697e+17,1.136e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,223000000,0
40321046,2656.0,M4 V,0.01224,4.642e+17,2.261e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,330200000,0
40321114,4529.0,K2 V,0.09291,5.166e+17,6.863e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,312900000,0
40321163,3619.0,K9 V,0.1234,5.354e+17,1.604e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,564700000,0
40321231,5182.0,G8 V,0.3327,2.904e+17,4.789e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,452200000,0
40321360,4886.0,K0 V,0.01788,1.73e+17,5.773e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,117900000,0
40321379,4809.0,K1 V,0.04269,1.768e+17,6.482e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,188100000,0
40321408,3637.0,K8 V,0.02199,9.892e+17,1.461e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,236000000,0
40321448,7398.0,F0 VI,0.6941,8.233e+16,9.472e+16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,320500000,0
40321513,6797.0,F4 V,1.236,4.488e+16,1.466e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,506700000,0
40321553,4369.0,K3 V,0.01353,6.483e+17,7.755e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,128300000,0
40321572,7353.0,F0 V,1.802,8.79e+16,9.972e+16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,522700000,0
40321660,2439.0,M6 V,0.02524,8.898e+17,2.527e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,562200000,0
40321780,3859.0,K7 V,0.1546,1.178e+18,1.312e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,555800000,0
40321868,4909.0,K0 V,0.1142,3.423e+17,5.758e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,295100000,0
40321920,4828.0,K0 V,0.01768,3.95e+17,5.437e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,120100000,0
40321931,2850.0,M3 V,0.01394,2.02e+17,2.125e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,306100000,0
40322016,5670.0,G3 V,0.5343,1.201e+17,3.2e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,478800000,0
40322092,3116.0,M2 V,0.01549,1.542e+18,2.023e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,269800000,0
40322143,4099.0,K5 V,0.01137,4.256e+17,9.982e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,133600000,0
40322163,2453.0,M6 V,0.01083,1.227e+18,2.582e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,364000000,0
40322252,4214.0,K4 V,0.1983,6.227e+17,8.75e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,528000000,0
40322311,5296.0,G6 V,0.1617,3.078e+17,4.037e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,301800000,0
40322368,3529.0,K9 V,0.05028,6.418e+17,1.689e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,379100000,0
